transaction_id,merchant_id,txn_ts_utc,amount,status,payment_method
t_001185,m_1005,2026-01-05T18:52:54Z,60.12,APPROVED,WALLET
t_001186,m_1007,2026-01-05T07:23:37Z,120.22,APPROVED,CARD
t_001187,m_1006,2026-01-05T14:36:47Z,218.6,APPROVED,WALLET
t_001188,m_1005,2026-01-05T07:35:57Z,232.12,DECLINED,CARD
t_001189,m_1004,2026-01-05T01:30:02Z,247.85,APPROVED,CARD
t_001190,m_1004,2026-01-05T18:07:25Z,121.64,APPROVED,CARD
t_001191,m_1004,2026-01-05T16:54:15Z,23.98,APPROVED,WALLET
t_001192,m_1002,2026-01-05T04:31:22Z,76.41,APPROVED,CARD
t_001193,m_1001,2026-01-05T16:22:42Z,78.64,APPROVED,CARD
t_001194,m_1004,2026-01-05T15:49:49Z,37.67,APPROVED,CARD
t_001195,m_1007,2026-01-05T12:38:40Z,117.95,APPROVED,CARD
t_001196,m_1004,2026-01-05T23:34:21Z,134.37,APPROVED,WALLET
t_001197,m_1006,2026-01-05T20:54:34Z,145.29,APPROVED,CARD
t_001198,m_1005,2026-01-05T11:27:47Z,233.3,APPROVED,WALLET
t_001199,m_1001,2026-01-05T03:47:24Z,93.62,APPROVED,WALLET
t_001200,m_1003,2026-01-05T05:58:41Z,141.24,APPROVED,CARD
t_001201,m_1002,2026-01-05T11:25:15Z,136.52,APPROVED,CARD
t_001202,m_1007,2026-01-05T07:41:20Z,90.44,APPROVED,WALLET
t_001203,m_1003,2026-01-05T01:51:04Z,95.4,APPROVED,CARD
t_001204,m_1004,2026-01-05T18:09:43Z,206.96,DECLINED,WALLET
t_001205,m_1005,2026-01-05T12:33:51Z,169.47,APPROVED,CARD
t_001206,m_1002,2026-01-05T15:37:05Z,23.26,DECLINED,WALLET
t_001207,m_1001,2026-01-05T03:43:10Z,71.52,APPROVED,WALLET
t_001208,m_1002,2026-01-05T06:58:33Z,238.19,APPROVED,WALLET
t_001209,m_1006,2026-01-05T18:28:59Z,36.04,APPROVED,WALLET
t_001210,m_1006,2026-01-05T22:00:01Z,75.36,APPROVED,CARD
t_001211,m_1007,2026-01-05T17:44:41Z,86.29,APPROVED,WALLET
t_001212,m_1004,2026-01-05T20:15:42Z,175.28,APPROVED,WALLET
t_001213,m_1004,2026-01-05T10:22:36Z,36.03,APPROVED,CARD
t_001214,m_1007,2026-01-05T08:52:14Z,122.87,DECLINED,CARD
t_001215,m_1002,2026-01-05T12:03:18Z,115.89,APPROVED,CARD
t_001216,m_1006,2026-01-05T18:16:18Z,48.43,APPROVED,CARD
t_001217,m_1002,2026-01-05T08:07:07Z,13.64,APPROVED,CARD
t_001218,m_1004,2026-01-05T08:53:23Z,48.98,APPROVED,CARD
t_001219,m_1006,2026-01-05T10:49:22Z,39.97,APPROVED,CARD
t_001220,m_1005,2026-01-05T10:17:07Z,230.39,APPROVED,WALLET
t_001221,m_1007,2026-01-05T04:57:29Z,232.21,APPROVED,WALLET
t_001222,m_1006,2026-01-05T10:05:30Z,224.36,DECLINED,CARD
t_001223,m_1007,2026-01-05T19:17:46Z,227.05,APPROVED,CARD
t_001224,m_1006,2026-01-05T16:20:57Z,13.38,APPROVED,CARD
t_001225,m_1003,2026-01-05T00:50:25Z,155.72,APPROVED,WALLET
t_001226,m_1001,2026-01-05T11:08:03Z,153.41,APPROVED,CARD
t_001227,m_1007,2026-01-05T09:29:12Z,9.06,APPROVED,WALLET
t_001228,m_1006,2026-01-05T22:55:05Z,244.04,APPROVED,WALLET
t_001229,m_1003,2026-01-05T20:35:38Z,129.6,APPROVED,WALLET
t_001230,m_1004,2026-01-05T05:02:45Z,213.96,APPROVED,WALLET
t_001231,m_1001,2026-01-05T09:42:22Z,90.11,DECLINED,CARD
t_001232,m_1002,2026-01-05T15:09:47Z,248.18,APPROVED,WALLET
t_001233,m_1002,2026-01-05T14:28:46Z,224.47,APPROVED,CARD
t_001234,m_1002,2026-01-05T07:05:19Z,120.49,DECLINED,WALLET
t_001235,m_1001,2026-01-05T20:09:48Z,96.13,APPROVED,WALLET
t_001236,m_1004,2026-01-05T05:58:35Z,117.41,APPROVED,CARD
t_001237,m_1002,2026-01-05T06:20:53Z,97.61,APPROVED,CARD
t_001238,m_1007,2026-01-05T10:18:53Z,147.75,APPROVED,WALLET
t_001239,m_1002,2026-01-05T00:54:50Z,4.1,APPROVED,WALLET
t_001240,m_1001,2026-01-05T22:19:42Z,223.55,APPROVED,WALLET
t_001241,m_1006,2026-01-05T22:00:15Z,10.51,APPROVED,WALLET
t_001242,m_1001,2026-01-05T20:26:47Z,92.67,APPROVED,WALLET
t_001243,m_1007,2026-01-05T08:48:40Z,172.58,DECLINED,CARD
t_001244,m_1003,2026-01-05T17:29:46Z,145.3,APPROVED,CARD
t_001245,m_1005,2026-01-05T01:59:09Z,82.3,DECLINED,CARD
t_001246,m_1003,2026-01-05T05:34:03Z,70.71,APPROVED,WALLET
t_001247,m_1001,2026-01-05T09:53:18Z,134.05,DECLINED,CARD
t_001248,m_1007,2026-01-05T21:26:11Z,192.0,APPROVED,CARD
t_001249,m_1005,2026-01-05T11:00:55Z,81.45,APPROVED,WALLET
t_001250,m_1003,2026-01-05T23:23:44Z,173.18,APPROVED,WALLET
t_001251,m_1007,2026-01-06T04:54:00Z,37.26,APPROVED,WALLET
t_001252,m_1004,2026-01-06T11:36:58Z,228.01,APPROVED,CARD
t_001253,m_1005,2026-01-06T07:32:53Z,49.94,DECLINED,CARD
t_001254,m_1004,2026-01-06T15:43:58Z,22.33,APPROVED,CARD
t_001255,m_1004,2026-01-06T11:53:19Z,173.84,APPROVED,WALLET
t_001256,m_1005,2026-01-06T17:51:48Z,242.63,APPROVED,WALLET
t_001257,m_1001,2026-01-06T04:02:14Z,35.23,APPROVED,CARD
t_001258,m_1003,2026-01-06T04:16:13Z,35.6,APPROVED,CARD
t_001259,m_1001,2026-01-06T00:38:49Z,122.87,APPROVED,CARD
t_001260,m_1001,2026-01-06T01:07:50Z,166.14,APPROVED,WALLET
t_001261,m_1001,2026-01-06T08:38:02Z,19.83,APPROVED,CARD
t_001262,m_1007,2026-01-06T04:13:58Z,151.84,APPROVED,CARD
t_001263,m_1002,2026-01-06T22:53:22Z,10.71,APPROVED,WALLET
t_001264,m_1005,2026-01-06T11:52:22Z,43.08,APPROVED,CARD
t_001265,m_1005,2026-01-06T19:27:04Z,27.93,APPROVED,CARD
t_001266,m_1005,2026-01-06T07:24:45Z,50.72,APPROVED,CARD
t_001267,m_1006,2026-01-06T03:22:59Z,56.25,APPROVED,WALLET
t_001268,m_1003,2026-01-06T23:49:37Z,49.13,APPROVED,CARD
t_001269,m_1002,2026-01-06T12:06:24Z,108.04,APPROVED,WALLET
t_001270,m_1001,2026-01-06T10:43:07Z,118.34,APPROVED,WALLET
t_001271,m_1007,2026-01-06T12:19:45Z,74.56,APPROVED,CARD
t_001272,m_1003,2026-01-06T16:51:07Z,98.35,APPROVED,WALLET
t_001273,m_1006,2026-01-06T15:09:14Z,140.04,APPROVED,WALLET
t_001274,m_1002,2026-01-06T02:22:57Z,210.82,APPROVED,WALLET
t_001275,m_1002,2026-01-06T00:26:43Z,124.69,APPROVED,WALLET
t_001276,m_1005,2026-01-06T22:28:43Z,24.45,APPROVED,WALLET
t_001277,m_1006,2026-01-06T20:09:06Z,186.26,DECLINED,CARD
t_001278,m_1001,2026-01-06T12:24:12Z,86.97,APPROVED,WALLET
t_001279,m_1001,2026-01-06T07:56:53Z,108.19,APPROVED,WALLET
t_001280,m_1007,2026-01-06T21:58:25Z,91.28,APPROVED,WALLET
t_001281,m_1004,2026-01-06T17:27:17Z,39.83,APPROVED,CARD
t_001282,m_1003,2026-01-06T16:42:31Z,60.4,DECLINED,CARD
t_001283,m_1001,2026-01-06T01:48:53Z,20.32,APPROVED,CARD
t_001284,m_1004,2026-01-06T20:38:43Z,84.09,APPROVED,CARD
t_001285,m_1007,2026-01-06T02:36:42Z,188.77,APPROVED,WALLET
t_001286,m_1002,2026-01-06T10:01:42Z,126.23,APPROVED,WALLET
t_001287,m_1007,2026-01-06T18:27:34Z,7.86,APPROVED,WALLET
t_001288,m_1001,2026-01-06T13:05:28Z,81.04,APPROVED,WALLET
t_001289,m_1001,2026-01-06T01:07:11Z,140.72,DECLINED,WALLET
t_001290,m_1006,2026-01-06T05:36:31Z,109.66,APPROVED,WALLET
t_001291,m_1004,2026-01-06T03:44:36Z,169.89,APPROVED,WALLET
t_001292,m_1004,2026-01-06T19:11:54Z,42.03,APPROVED,WALLET
t_001293,m_1004,2026-01-06T20:10:24Z,155.58,APPROVED,WALLET
t_001294,m_1003,2026-01-06T02:05:01Z,149.05,APPROVED,WALLET
t_001295,m_1003,2026-01-06T19:55:01Z,192.12,APPROVED,WALLET
t_001296,m_1001,2026-01-06T14:36:22Z,248.01,APPROVED,CARD
t_001297,m_1006,2026-01-06T08:20:15Z,61.33,APPROVED,CARD
t_001298,m_1006,2026-01-06T02:14:55Z,78.66,APPROVED,CARD
t_001299,m_1005,2026-01-06T11:07:02Z,117.11,DECLINED,WALLET
t_001300,m_1003,2026-01-06T00:41:44Z,119.28,APPROVED,WALLET
t_001301,m_1004,2026-01-06T19:28:24Z,82.98,APPROVED,WALLET
t_001302,m_1001,2026-01-06T23:34:43Z,54.26,APPROVED,WALLET
t_001303,m_1002,2026-01-06T20:59:19Z,93.06,APPROVED,WALLET
t_001304,m_1006,2026-01-06T02:34:53Z,213.11,APPROVED,WALLET
t_001305,m_1001,2026-01-06T10:08:36Z,102.6,APPROVED,CARD
t_001306,m_1006,2026-01-06T19:44:06Z,149.39,APPROVED,WALLET
t_001307,m_1004,2026-01-06T07:09:22Z,199.63,APPROVED,WALLET
t_001308,m_1005,2026-01-06T10:14:27Z,167.04,APPROVED,WALLET
t_001309,m_1004,2026-01-06T08:34:39Z,130.54,APPROVED,CARD
t_001310,m_1001,2026-01-06T21:25:45Z,130.75,APPROVED,WALLET
t_001311,m_1002,2026-01-06T22:33:52Z,186.45,APPROVED,WALLET
t_001312,m_1005,2026-01-06T21:23:03Z,132.24,APPROVED,CARD
t_001313,m_1002,2026-01-06T05:08:47Z,172.43,APPROVED,WALLET
t_001314,m_1004,2026-01-06T10:52:55Z,208.15,APPROVED,CARD
t_001315,m_1007,2026-01-06T14:04:17Z,206.54,APPROVED,WALLET
t_001316,m_1006,2026-01-06T20:31:15Z,103.55,APPROVED,CARD
t_001317,m_1001,2026-01-06T08:22:51Z,207.41,APPROVED,WALLET
t_001318,m_1004,2026-01-06T22:04:57Z,12.62,APPROVED,CARD
t_001319,m_1001,2026-01-06T08:49:50Z,201.57,APPROVED,CARD
t_001320,m_1006,2026-01-06T01:26:46Z,123.26,APPROVED,CARD
t_001321,m_1003,2026-01-06T20:32:19Z,217.26,DECLINED,WALLET
t_001322,m_1003,2026-01-06T22:55:42Z,221.83,APPROVED,CARD
t_001323,m_1002,2026-01-06T03:49:36Z,184.55,DECLINED,WALLET
t_001324,m_1004,2026-01-06T03:04:15Z,151.36,APPROVED,WALLET
t_001325,m_1003,2026-01-06T19:56:47Z,99.62,APPROVED,CARD
t_001326,m_1004,2026-01-06T07:26:09Z,29.83,APPROVED,WALLET
t_001327,m_1004,2026-01-06T13:56:16Z,216.2,APPROVED,WALLET
t_001328,m_1006,2026-01-06T03:51:20Z,138.03,APPROVED,CARD
t_001329,m_1003,2026-01-06T04:56:23Z,120.64,APPROVED,WALLET
t_001330,m_1001,2026-01-06T22:01:57Z,152.83,APPROVED,CARD
t_001331,m_1006,2026-01-06T22:55:15Z,65.86,APPROVED,WALLET
t_001332,m_1007,2026-01-06T23:23:07Z,135.36,APPROVED,WALLET
t_001333,m_1004,2026-01-06T00:16:58Z,240.32,DECLINED,WALLET
t_001334,m_1003,2026-01-06T03:04:59Z,206.3,APPROVED,CARD
t_001335,m_1007,2026-01-06T05:28:58Z,111.68,APPROVED,WALLET
t_001336,m_1007,2026-01-06T01:09:17Z,217.08,APPROVED,WALLET
t_001337,m_1004,2026-01-06T14:05:59Z,210.85,APPROVED,CARD
t_001338,m_1007,2026-01-06T05:28:44Z,67.83,APPROVED,WALLET
t_001339,m_1005,2026-01-06T18:41:47Z,84.05,APPROVED,CARD
t_001340,m_1006,2026-01-06T21:53:11Z,158.83,APPROVED,CARD
t_001341,m_1001,2026-01-06T13:40:12Z,158.38,APPROVED,CARD
t_001342,m_1001,2026-01-06T05:23:15Z,130.78,DECLINED,CARD
t_001343,m_1007,2026-01-06T20:16:43Z,104.64,DECLINED,WALLET
t_001344,m_1004,2026-01-06T04:33:16Z,46.26,APPROVED,WALLET
t_001345,m_1007,2026-01-06T09:37:12Z,24.3,APPROVED,WALLET
t_001346,m_1004,2026-01-06T19:28:14Z,8.61,APPROVED,CARD
t_001347,m_1001,2026-01-06T15:47:12Z,68.03,DECLINED,CARD
t_001348,m_1004,2026-01-06T21:05:27Z,151.5,APPROVED,WALLET
t_001349,m_1002,2026-01-06T19:21:07Z,6.98,APPROVED,WALLET
t_001350,m_1007,2026-01-06T22:59:31Z,32.71,APPROVED,CARD
t_001351,m_1007,2026-01-06T09:05:18Z,187.5,APPROVED,WALLET
t_001352,m_1007,2026-01-06T07:03:38Z,56.64,APPROVED,CARD
t_001353,m_1004,2026-01-06T06:09:26Z,198.84,APPROVED,WALLET
t_001354,m_1002,2026-01-06T21:05:28Z,227.16,APPROVED,WALLET
t_001355,m_1001,2026-01-06T00:21:30Z,36.34,APPROVED,WALLET
t_001356,m_1006,2026-01-06T07:14:45Z,98.03,APPROVED,WALLET
t_001357,m_1001,2026-01-06T03:15:35Z,17.98,APPROVED,CARD
t_001358,m_1004,2026-01-06T12:05:38Z,235.04,DECLINED,CARD
t_001359,m_1001,2026-01-06T08:39:32Z,156.25,APPROVED,WALLET
t_001360,m_1006,2026-01-06T12:39:08Z,242.13,APPROVED,CARD
t_001361,m_1003,2026-01-06T05:47:32Z,124.99,APPROVED,WALLET
t_001362,m_1002,2026-01-06T03:03:20Z,178.58,APPROVED,WALLET
t_001363,m_1001,2026-01-06T10:41:02Z,244.7,APPROVED,WALLET
t_001364,m_1006,2026-01-06T12:18:59Z,109.52,DECLINED,WALLET
t_001365,m_1005,2026-01-06T09:00:33Z,80.66,DECLINED,WALLET
t_001366,m_1006,2026-01-06T16:46:48Z,237.69,APPROVED,WALLET
t_001367,m_1001,2026-01-06T06:26:09Z,16.95,APPROVED,WALLET
t_001368,m_1003,2026-01-06T05:34:45Z,118.65,APPROVED,WALLET
t_001369,m_1001,2026-01-06T15:04:22Z,247.24,APPROVED,WALLET
t_001370,m_1004,2026-01-06T03:50:54Z,180.92,APPROVED,WALLET
t_001371,m_1001,2026-01-06T06:57:55Z,73.53,APPROVED,WALLET
t_001372,m_1005,2026-01-06T22:38:37Z,55.86,DECLINED,CARD
t_001373,m_1005,2026-01-06T19:28:11Z,106.15,APPROVED,WALLET
t_001374,m_1006,2026-01-06T03:13:56Z,84.51,APPROVED,CARD
t_001375,m_1004,2026-01-06T12:45:37Z,232.54,APPROVED,WALLET
t_001376,m_1002,2026-01-06T00:59:05Z,116.95,APPROVED,WALLET
t_001377,m_1004,2026-01-06T21:26:17Z,149.97,APPROVED,CARD
t_001378,m_1006,2026-01-06T21:14:28Z,83.59,APPROVED,CARD
t_001379,m_1002,2026-01-06T01:39:51Z,162.16,APPROVED,CARD
t_001380,m_1006,2026-01-06T02:24:35Z,238.14,APPROVED,WALLET
t_001381,m_1003,2026-01-06T06:04:15Z,241.38,DECLINED,CARD
t_001382,m_1001,2026-01-06T07:06:10Z,99.27,APPROVED,CARD
t_001383,m_1001,2026-01-06T10:11:31Z,200.97,APPROVED,WALLET
t_001384,m_1006,2026-01-06T20:35:08Z,92.0,APPROVED,WALLET
t_001385,m_1005,2026-01-06T06:49:31Z,113.3,APPROVED,WALLET
t_001386,m_1005,2026-01-06T20:29:27Z,25.74,APPROVED,WALLET
t_001387,m_1005,2026-01-06T06:21:27Z,158.96,APPROVED,WALLET
t_001388,m_1004,2026-01-06T23:05:14Z,163.14,APPROVED,WALLET
t_001389,m_1005,2026-01-06T21:29:41Z,132.83,APPROVED,WALLET
t_001390,m_1001,2026-01-06T16:18:19Z,40.13,APPROVED,WALLET
t_001391,m_1007,2026-01-06T08:29:33Z,108.94,APPROVED,CARD
t_001392,m_1001,2026-01-06T17:31:06Z,129.38,APPROVED,WALLET
t_001393,m_1006,2026-01-06T19:24:52Z,65.96,APPROVED,CARD
t_001394,m_1007,2026-01-06T17:11:01Z,31.59,APPROVED,CARD
t_001395,m_1007,2026-01-06T06:13:53Z,100.36,APPROVED,WALLET
t_001396,m_1003,2026-01-06T20:02:46Z,115.66,APPROVED,WALLET
t_001397,m_1003,2026-01-06T06:23:13Z,49.12,APPROVED,WALLET
t_001398,m_1007,2026-01-06T22:59:06Z,110.43,APPROVED,WALLET
t_001399,m_1001,2026-01-06T00:27:10Z,165.15,APPROVED,WALLET
t_001400,m_1007,2026-01-06T22:27:47Z,151.87,APPROVED,WALLET
t_001401,m_1006,2026-01-06T22:59:44Z,169.91,APPROVED,CARD
t_001402,m_1002,2026-01-06T04:36:00Z,50.53,APPROVED,CARD
t_001403,m_1007,2026-01-06T00:54:13Z,122.1,APPROVED,CARD
t_001404,m_1004,2026-01-06T21:22:54Z,198.24,APPROVED,WALLET
t_001405,m_1007,2026-01-06T15:49:09Z,120.34,APPROVED,CARD
t_001406,m_1002,2026-01-06T23:58:28Z,241.09,APPROVED,WALLET
t_001407,m_1005,2026-01-06T08:16:12Z,76.18,APPROVED,WALLET
t_001408,m_1001,2026-01-06T11:23:00Z,28.81,APPROVED,WALLET
t_001409,m_1004,2026-01-06T16:55:47Z,146.14,APPROVED,WALLET
t_001410,m_1001,2026-01-06T16:38:25Z,123.32,APPROVED,WALLET
t_001411,m_1002,2026-01-06T02:04:33Z,8.19,APPROVED,CARD
t_001412,m_1003,2026-01-06T22:07:26Z,222.67,APPROVED,WALLET
t_001413,m_1004,2026-01-06T23:48:27Z,8.63,APPROVED,CARD
t_001414,m_1004,2026-01-06T11:44:28Z,60.71,APPROVED,WALLET
t_001415,m_1005,2026-01-06T22:25:29Z,35.83,APPROVED,WALLET
t_001416,m_1004,2026-01-06T22:58:41Z,184.58,APPROVED,CARD
t_001417,m_1005,2026-01-06T07:04:18Z,173.76,APPROVED,WALLET
t_001418,m_1002,2026-01-06T05:54:12Z,42.03,APPROVED,WALLET
t_001419,m_1004,2026-01-06T10:21:15Z,55.13,APPROVED,CARD
t_001420,m_1003,2026-01-06T08:54:22Z,170.36,APPROVED,CARD
t_001421,m_1007,2026-01-06T02:10:21Z,109.65,APPROVED,CARD
t_001422,m_1005,2026-01-06T07:38:31Z,67.05,APPROVED,WALLET
t_001423,m_1007,2026-01-06T01:35:49Z,219.86,APPROVED,CARD
t_001424,m_1007,2026-01-06T23:33:55Z,130.54,APPROVED,CARD
t_001425,m_1004,2026-01-06T15:36:53Z,189.8,DECLINED,CARD
t_001426,m_1007,2026-01-06T19:11:02Z,128.55,APPROVED,CARD
t_001427,m_1007,2026-01-06T07:00:58Z,92.64,APPROVED,WALLET
t_001428,m_1007,2026-01-06T17:16:31Z,184.07,APPROVED,WALLET
t_001429,m_1003,2026-01-06T04:42:07Z,212.68,APPROVED,WALLET
t_001430,m_1007,2026-01-06T00:13:15Z,209.28,APPROVED,WALLET
t_001431,m_1005,2026-01-06T05:50:05Z,69.07,APPROVED,WALLET
t_001432,m_1003,2026-01-06T21:29:42Z,64.0,APPROVED,WALLET
t_001433,m_1007,2026-01-06T07:47:08Z,201.14,APPROVED,WALLET
t_001434,m_1004,2026-01-06T17:37:50Z,171.66,DECLINED,WALLET
t_001435,m_1002,2026-01-06T00:20:45Z,202.24,DECLINED,CARD
t_001436,m_1003,2026-01-06T10:44:25Z,245.55,APPROVED,CARD
t_001437,m_1004,2026-01-06T01:15:42Z,230.9,APPROVED,CARD
t_001438,m_1006,2026-01-06T22:32:56Z,131.63,APPROVED,WALLET
t_001439,m_1006,2026-01-06T23:55:35Z,218.83,APPROVED,WALLET
t_001440,m_1003,2026-01-06T00:16:52Z,72.47,APPROVED,CARD
t_001441,m_1006,2026-01-06T13:47:28Z,162.22,DECLINED,WALLET
t_001442,m_1006,2026-01-06T11:47:56Z,203.62,APPROVED,CARD
t_001443,m_1003,2026-01-06T02:52:02Z,135.98,APPROVED,CARD
t_001444,m_1005,2026-01-06T18:27:18Z,56.19,APPROVED,WALLET
t_001445,m_1005,2026-01-06T11:37:48Z,160.2,APPROVED,WALLET
t_001446,m_1002,2026-01-06T10:22:46Z,107.71,APPROVED,CARD
t_001447,m_1007,2026-01-06T12:43:16Z,158.05,APPROVED,CARD
t_001448,m_1007,2026-01-06T22:13:07Z,114.11,APPROVED,CARD
t_001449,m_1004,2026-01-06T11:34:15Z,202.03,DECLINED,CARD
t_001450,m_1003,2026-01-06T10:12:18Z,167.9,APPROVED,CARD
t_001451,m_1006,2026-01-06T12:53:33Z,185.3,APPROVED,CARD
t_001452,m_1007,2026-01-06T12:19:29Z,27.65,APPROVED,WALLET
t_001453,m_1001,2026-01-06T03:08:03Z,108.23,APPROVED,CARD
t_001454,m_1004,2026-01-06T02:39:23Z,170.34,APPROVED,WALLET
t_001455,m_1007,2026-01-06T09:00:37Z,126.46,APPROVED,WALLET
t_001456,m_1006,2026-01-06T16:42:46Z,243.41,APPROVED,CARD
t_001457,m_1005,2026-01-06T04:20:31Z,178.8,APPROVED,CARD
t_001458,m_1006,2026-01-06T07:15:29Z,120.18,APPROVED,WALLET
t_001459,m_1001,2026-01-06T20:32:54Z,104.22,APPROVED,WALLET
t_001460,m_1001,2026-01-06T17:50:09Z,32.52,APPROVED,WALLET
t_001461,m_1003,2026-01-06T10:02:31Z,10.4,APPROVED,WALLET
t_001462,m_1001,2026-01-06T10:24:56Z,73.38,APPROVED,WALLET
t_001463,m_1001,2026-01-06T04:10:35Z,89.44,DECLINED,WALLET
t_001464,m_1004,2026-01-06T19:33:19Z,142.96,DECLINED,WALLET
t_001465,m_1004,2026-01-06T20:40:08Z,191.32,APPROVED,WALLET
t_001466,m_1007,2026-01-06T15:21:42Z,114.2,DECLINED,WALLET
t_001467,m_1001,2026-01-06T21:19:42Z,157.21,APPROVED,WALLET
t_001468,m_1003,2026-01-06T18:27:02Z,239.67,DECLINED,WALLET
t_001469,m_1006,2026-01-06T03:01:55Z,44.32,APPROVED,WALLET
t_001470,m_1005,2026-01-06T22:01:07Z,162.22,APPROVED,CARD
t_001471,m_1005,2026-01-06T17:48:12Z,188.51,APPROVED,CARD
t_001472,m_1001,2026-01-06T22:28:59Z,134.6,DECLINED,WALLET
t_001473,m_1007,2026-01-06T07:01:15Z,208.02,APPROVED,WALLET
t_001474,m_1001,2026-01-06T18:12:38Z,82.49,APPROVED,WALLET
t_001475,m_1007,2026-01-06T00:47:21Z,111.22,APPROVED,WALLET
t_001476,m_1004,2026-01-06T08:46:05Z,31.76,APPROVED,CARD
t_001477,m_1003,2026-01-06T04:54:11Z,66.49,APPROVED,WALLET
t_001478,m_1004,2026-01-06T23:09:10Z,18.02,DECLINED,CARD
t_001479,m_1001,2026-01-06T01:59:19Z,99.62,APPROVED,WALLET
t_001480,m_1003,2026-01-06T08:48:24Z,235.6,DECLINED,CARD
t_001481,m_1002,2026-01-06T08:10:48Z,150.66,APPROVED,WALLET
t_001482,m_1001,2026-01-06T09:11:03Z,81.97,APPROVED,CARD
t_001483,m_1004,2026-01-06T00:59:26Z,159.67,DECLINED,CARD
t_001484,m_1003,2026-01-06T18:54:37Z,169.91,APPROVED,CARD
t_001485,m_1003,2026-01-06T19:23:26Z,113.43,APPROVED,CARD
t_001486,m_1007,2026-01-06T04:51:23Z,136.72,APPROVED,CARD
t_001487,m_1005,2026-01-06T14:27:58Z,140.35,APPROVED,WALLET
t_001488,m_1007,2026-01-06T21:11:18Z,164.48,APPROVED,CARD
t_001489,m_1004,2026-01-06T09:19:38Z,65.34,APPROVED,WALLET
t_001490,m_1007,2026-01-06T21:34:13Z,147.74,APPROVED,CARD
t_001491,m_1002,2026-01-06T18:13:36Z,20.74,APPROVED,CARD
t_001492,m_1007,2026-01-06T04:46:46Z,140.67,APPROVED,WALLET
t_001493,m_1002,2026-01-06T20:50:32Z,239.5,APPROVED,WALLET
t_001494,m_1006,2026-01-06T08:55:48Z,177.96,APPROVED,WALLET
t_001495,m_1003,2026-01-06T07:11:29Z,239.89,APPROVED,CARD
t_001496,m_1006,2026-01-06T00:04:38Z,120.96,DECLINED,CARD
t_001497,m_1004,2026-01-06T18:58:57Z,175.18,APPROVED,WALLET
t_001498,m_1005,2026-01-06T02:46:50Z,219.61,APPROVED,CARD
t_001499,m_1007,2026-01-06T22:55:28Z,169.21,APPROVED,WALLET
t_001500,m_1007,2026-01-06T20:31:22Z,98.83,APPROVED,CARD
t_001501,m_1001,2026-01-07T15:47:23Z,234.29,APPROVED,CARD
t_001502,m_1006,2026-01-07T00:40:48Z,72.8,DECLINED,WALLET
t_001503,m_1002,2026-01-07T03:04:52Z,154.71,APPROVED,CARD
t_001504,m_1002,2026-01-07T16:51:23Z,12.57,APPROVED,CARD
t_001505,m_1001,2026-01-07T06:41:52Z,160.87,APPROVED,WALLET
t_001506,m_1005,2026-01-07T17:04:31Z,45.52,APPROVED,CARD
t_001507,m_1001,2026-01-07T20:04:08Z,187.38,APPROVED,CARD
t_001508,m_1005,2026-01-07T09:21:12Z,212.45,APPROVED,WALLET
t_001509,m_1006,2026-01-07T19:07:56Z,115.39,DECLINED,CARD
t_001510,m_1007,2026-01-07T11:01:27Z,211.63,APPROVED,CARD
t_001511,m_1006,2026-01-07T17:41:29Z,125.66,APPROVED,CARD
t_001512,m_1006,2026-01-07T07:39:03Z,72.01,APPROVED,WALLET
t_001513,m_1003,2026-01-07T00:10:25Z,51.47,APPROVED,CARD
t_001514,m_1006,2026-01-07T07:42:44Z,107.97,APPROVED,CARD
t_001515,m_1002,2026-01-07T05:36:21Z,80.11,APPROVED,CARD
t_001516,m_1001,2026-01-07T16:22:27Z,202.69,APPROVED,WALLET
t_001517,m_1007,2026-01-07T08:32:15Z,30.08,APPROVED,WALLET
t_001518,m_1007,2026-01-07T01:51:52Z,85.73,APPROVED,CARD
t_001519,m_1007,2026-01-07T20:28:39Z,111.6,APPROVED,WALLET
t_001520,m_1005,2026-01-07T04:15:05Z,243.72,DECLINED,WALLET
t_001521,m_1003,2026-01-07T23:40:04Z,196.42,APPROVED,WALLET
t_001522,m_1001,2026-01-07T10:17:39Z,157.85,APPROVED,CARD
t_001523,m_1005,2026-01-07T01:46:18Z,213.01,APPROVED,WALLET
t_001524,m_1002,2026-01-07T20:27:50Z,166.12,APPROVED,WALLET
t_001525,m_1004,2026-01-07T14:36:56Z,156.38,APPROVED,CARD
t_001526,m_1004,2026-01-07T17:39:21Z,148.4,APPROVED,CARD
t_001527,m_1005,2026-01-07T02:18:37Z,198.09,APPROVED,CARD
t_001528,m_1006,2026-01-07T17:22:16Z,91.1,APPROVED,WALLET
t_001529,m_1002,2026-01-07T08:17:08Z,199.97,APPROVED,WALLET
t_001530,m_1005,2026-01-07T14:52:32Z,240.08,APPROVED,WALLET
t_001531,m_1005,2026-01-07T18:28:49Z,39.4,APPROVED,WALLET
t_001532,m_1003,2026-01-07T12:35:00Z,131.11,APPROVED,CARD
t_001533,m_1001,2026-01-07T08:06:32Z,205.43,APPROVED,CARD
t_001534,m_1004,2026-01-07T11:44:12Z,244.21,APPROVED,CARD
t_001535,m_1007,2026-01-07T02:20:21Z,50.18,APPROVED,WALLET
t_001536,m_1005,2026-01-07T23:38:21Z,213.52,APPROVED,WALLET
t_001537,m_1005,2026-01-07T10:13:26Z,84.5,APPROVED,CARD
